Customer_Id,Birth_Year,Education_Quallification,Marital_Status, Income ,No_of_Kids,No_of_Teens,Date_Of_Response,Recency(days),Amount_spent_on_Wines,Amount_spent_on_Fruits,Amount_spent_on_Meat_Products,Amount_spent_on_Fish_Products,Amount_spent_on_Sweet_Products,Amount_spent_on_Gold_Products,Purchases_with_Discount,Online_Purchases,Catalog_Purchases,Store_Purchases,Monthly_Web_Visits,Accepted_Cmp3,Accepted_Cmp4,Accepted_Cmp5,Accepted_Cmp1,Accepted_Cmp2,Response,Complain,Country
2563,1961,Basic,Married,"$28,249 ",0,0,15/06/2014,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,India
8312,1961,Basic,Married,"$28,249 ",0,0,15/06/2014,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,Spain
6999,1980,postgraduate,Married,"$69,661 ",0,0,13/05/2014,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,India
7574,1979,PhD,relationship,"$27,922 ",1,0,5/10/2014,80,11,0,13,2,4,11,1,2,0,3,4,0,0,0,0,0,0,0,Saudi Arabia
5223,1966,postgraduate,relationship,"$45,903 ",0,1,23/04/2014,80,33,8,10,2,10,3,2,2,1,3,4,0,0,0,0,0,0,0,Saudi Arabia
2952,1977,postgraduate,Single,"$36,273 ",1,0,16/04/2014,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,Spain
7683,1968,postgraduate,Married,"$70,777 ",0,1,25/02/2014,80,554,35,113,0,7,78,3,5,3,12,3,0,0,0,0,0,0,0,Spain
9481,1976,Graduation,Married,"$17,148 ",1,0,28/01/2014,80,9,9,11,13,10,16,4,3,1,3,8,0,0,0,0,0,0,0,Canada
9907,1969,postgraduate,relationship,"$66,476 ",0,1,12/4/2013,80,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,0,Germany
5454,1979,postgraduate,Married,"$45,057 ",1,0,12/1/2013,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,United States
3798,1968,Graduation,Married,"$41,120 ",1,1,11/6/2013,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,Spain
4259,1986,postgraduate,Single,"$19,485 ",2,0,24/09/2013,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,India
2549,1983,PhD,relationship,"$21,840 ",1,0,21/07/2013,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0,Spain
6437,1985,postgraduate,Single,"$41,473 ",1,0,19/06/2013,80,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,0,Spain
2488,1956,postgraduate,Divorced,"$31,395 ",1,1,23/03/2013,80,23,1,25,0,8,7,4,2,1,3,6,0,0,0,0,0,0,0,Spain
3945,1947,PhD,Widow,"$68,117 ",0,1,3/10/2013,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,1,0,Spain
702,1975,postgraduate,Widow,"$47,682 ",0,1,15/02/2013,80,162,61,83,97,57,61,4,4,3,8,5,0,0,0,0,0,0,0,Spain
9010,1972,postgraduate,Married,"$83,151 ",0,0,2/10/2013,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,1,0,Spain
9710,1969,PhD,Divorced,"$58,086 ",0,1,20/01/2013,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0,Spain
1509,1958,PhD,relationship,"$84,460 ",0,0,1/4/2013,80,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,1,0,Spain
9120,1962,Graduation,Single,"$66,565 ",0,1,12/5/2012,80,747,10,161,65,40,42,4,4,2,9,8,0,0,0,0,0,0,0,Spain
5252,1969,Graduation,Divorced,"$23,910 ",1,0,26/10/2012,80,16,12,18,7,1,13,1,2,0,3,7,0,0,0,0,0,0,0,Spain
5959,1968,Graduation,Single,"$35,893 ",1,1,15/10/2012,80,158,0,23,0,0,18,6,3,1,5,8,0,0,0,0,0,0,0,India
7441,1973,Graduation,Divorced,"$71,128 ",1,0,10/6/2012,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,United States
4271,1989,postgraduate,relationship,"$38,683 ",1,0,10/4/2012,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0,India
4095,1971,Graduation,Married,"$37,150 ",1,0,9/11/2012,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,United States
8852,1976,Graduation,Married,"$61,064 ",0,1,31/08/2012,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,0,Spain
7698,1976,PhD,Married,"$51,650 ",0,1,5/11/2014,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,India
4174,1956,postgraduate,relationship,"$55,249 ",0,1,17/04/2014,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,0,Spain
3182,1973,PhD,Single,"$46,854 ",1,1,31/03/2014,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,1,0,India
193,1996,Basic,Married,"$14,421 ",0,0,17/02/2014,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,0,Spain
5229,1969,PhD,relationship,"$54,132 ",0,1,16/02/2014,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,Germany
5555,1975,Graduation,Divorced,"$153,924 ",0,0,2/7/2014,81,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Spain
7732,1978,Graduation,Married,"$64,813 ",1,0,1/2/2014,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,0,Spain
310,1970,postgraduate,Married,"$61,872 ",0,1,13/12/2013,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,Canada
6261,1979,Graduation,Married,"$58,025 ",0,1,26/11/2013,81,270,31,88,11,48,22,3,3,2,10,4,0,0,0,0,0,0,0,India
6274,1948,postgraduate,Married,"$83,790 ",0,0,15/11/2013,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,Saudi Arabia
1655,1979,Graduation,relationship,"$34,350 ",1,0,19/10/2013,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0,Australia
2740,1958,PhD,Widow,"$33,438 ",1,1,22/09/2013,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,0,Spain
4328,1986,postgraduate,Married,"$21,955 ",1,0,9/7/2013,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,Spain
17,1971,PhD,Married,"$60,491 ",0,1,9/6/2013,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0,Spain
9153,1964,PhD,Married,"$59,304 ",0,1,29/07/2013,81,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,0,Spain
520,1974,Graduation,Married,"$34,421 ",1,0,7/1/2013,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0,Spain
8372,1974,Graduation,Married,"$34,421 ",1,0,7/1/2013,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0,Saudi Arabia
73,1953,PhD,Single,"$51,411 ",1,2,26/05/2013,81,14,0,3,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,India
2002,1958,Graduation,Divorced,"$71,964 ",0,0,20/05/2013,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,Spain
6059,1953,PhD,relationship,"$64,504 ",1,2,3/4/2013,81,986,36,168,16,0,108,7,11,3,4,7,0,0,0,0,0,1,0,Spain
11166,1961,Graduation,Married,"$49,678 ",0,1,2/2/2013,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,0,Spain
6257,1976,postgraduate,Single,"$60,482 ",0,1,23/01/2013,81,255,43,134,37,14,24,1,7,2,7,7,0,0,0,0,0,0,0,Saudi Arabia
9224,1972,PhD,Single,"$55,260 ",0,1,12/12/2012,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,0,Saudi Arabia
8732,1969,postgraduate,Widow,"$67,369 ",0,1,17/11/2012,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,1,0,Spain
955,1962,postgraduate,relationship,"$47,175 ",1,1,28/10/2012,81,167,2,44,6,2,19,7,4,2,4,8,1,0,0,0,0,1,0,Saudi Arabia
4910,1967,Graduation,Divorced,"$68,743 ",0,0,30/08/2012,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,0,United States
564,1981,PhD,relationship,"$56,937 ",1,0,8/4/2012,81,746,8,125,11,8,8,7,8,6,9,6,0,1,0,0,0,1,0,Spain
8931,1986,Graduation,relationship,"$83,033 ",1,0,18/05/2014,82,812,99,431,237,149,33,1,11,4,10,5,0,0,0,1,0,0,0,Saudi Arabia
1998,1976,Graduation,Single,"$37,697 ",1,0,2/7/2014,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,India
1250,1976,Graduation,Single,"$37,697 ",1,0,2/7/2014,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,Spain
8397,1951,Graduation,Married,"$44,689 ",1,1,1/10/2014,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,0,Spain
9672,1970,postgraduate,Married,"$23,162 ",1,1,21/12/2013,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,0,Canada
2125,1959,Graduation,Divorced,"$63,033 ",0,0,15/11/2013,82,194,61,480,225,112,30,1,3,4,8,2,0,0,0,0,0,0,0,United States
5975,1967,PhD,Single,"$40,304 ",1,0,30/09/2013,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0,Canada
983,1984,Graduation,Married,"$40,059 ",1,0,28/09/2013,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,United States
9938,1954,Graduation,Married,"$80,067 ",0,0,19/09/2013,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,India
4385,1981,PhD,Single,"$36,038 ",1,0,31/05/2013,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,Spain
803,1968,Graduation,relationship,"$40,521 ",1,1,4/5/2013,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,0,Spain
10675,1956,PhD,Married,"$66,334 ",0,1,4/3/2013,82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,1,0,Spain
7004,1984,Graduation,Single,"$11,012 ",1,0,16/03/2013,82,24,3,26,7,1,23,3,3,1,2,9,1,0,0,0,0,0,0,India
4432,1976,Graduation,Divorced,"$31,615 ",1,0,16/03/2013,82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,0,Spain
4475,1949,PhD,Married,"$69,098 ",0,0,16/02/2013,82,1315,22,780,145,0,178,1,7,8,9,5,0,0,0,0,0,0,0,Spain
10868,1951,Graduation,Widow,"$70,792 ",0,0,2/6/2013,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,Spain
6742,1979,Graduation,Married,"$17,688 ",1,0,13/01/2013,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,0,1,Spain
5692,1989,Basic,Married,"$25,443 ",1,0,22/12/2012,82,1,4,3,8,9,7,1,1,0,3,8,0,0,0,0,0,0,0,Saudi Arabia
339,1972,PhD,Married,"$57,091 ",0,1,23/11/2012,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,1,0,Spain
10398,1981,postgraduate,Single,"$24,336 ",1,0,27/08/2012,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,0,Spain
8017,1981,postgraduate,Married,"$51,111 ",1,1,19/06/2014,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,0,Saudi Arabia
3722,1972,Graduation,Single,"$44,503 ",1,1,16/04/2014,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,Spain
7326,1971,postgraduate,Married,"$56,850 ",0,1,23/03/2014,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,Canada
2416,1969,PhD,Single,"$66,582 ",0,0,3/3/2014,83,789,25,420,16,38,0,1,2,8,9,1,0,0,0,0,0,0,0,Spain
1878,1985,postgraduate,Married,"$23,148 ",0,0,18/02/2014,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,Spain
5278,1964,Graduation,Married,"$82,224 ",0,0,25/01/2014,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,0,Germany
5734,1974,PhD,Married,"$61,917 ",1,1,20/11/2013,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,Spain
4370,1966,Graduation,relationship,"$43,482 ",2,1,13/11/2013,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,India
8405,1979,Graduation,Divorced,"$68,274 ",1,1,30/09/2013,83,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0,0,Saudi Arabia
7617,1974,Graduation,Single,"$42,373 ",1,1,15/08/2013,83,67,5,61,3,8,19,5,2,1,5,5,0,0,0,0,0,0,0,Spain
6376,1979,Graduation,Single,"$57,537 ",1,0,6/10/2013,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,Australia
2150,1958,PhD,Widow,"$80,995 ",0,1,5/11/2013,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,Canada
7386,1976,Graduation,Divorced,"$30,992 ",1,0,22/04/2013,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,Canada
3006,1976,Graduation,Divorced,"$30,992 ",1,0,22/04/2013,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,Canada
11088,1971,PhD,relationship,"$78,642 ",0,1,21/04/2013,83,1396,0,322,46,35,17,1,4,9,4,6,0,0,0,0,0,0,0,Spain
5185,1955,Graduation,Married,"$74,268 ",0,0,14/02/2013,83,199,66,315,97,174,41,1,4,3,5,2,0,0,0,0,0,0,0,Saudi Arabia
3523,1962,Graduation,relationship,"$75,072 ",0,1,23/01/2013,83,583,34,309,0,22,125,2,5,4,8,3,0,0,0,0,0,0,0,Spain
55,1963,Graduation,relationship,"$56,253 ",0,1,12/7/2012,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,0,Spain
3807,1955,Graduation,relationship,"$59,925 ",0,1,30/11/2012,83,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0,0,Spain
2453,1960,Graduation,relationship,"$62,807 ",0,1,31/08/2012,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,Spain
7787,1960,Graduation,relationship,"$62,807 ",0,1,31/08/2012,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,Canada
2230,1970,PhD,Married,"$23,626 ",1,0,24/05/2014,84,27,2,14,0,0,0,3,3,1,3,5,0,0,0,0,0,0,0,Germany
8146,1976,postgraduate,relationship,"$46,106 ",1,1,5/11/2014,84,30,0,8,2,0,14,1,1,1,2,6,0,0,0,0,0,0,0,Saudi Arabia
988,1965,Graduation,Married,"$81,168 ",0,0,5/7/2014,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,0,Spain
4832,1979,Graduation,Married,"$27,244 ",1,0,3/7/2014,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,Spain
3152,1957,Graduation,relationship,"$26,091 ",1,1,25/02/2014,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,India
11188,1957,Graduation,relationship,"$26,091 ",1,1,25/02/2014,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,Spain
361,1969,postgraduate,Married,"$43,142 ",1,1,18/02/2014,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,Australia
5939,1971,Graduation,relationship,"$38,232 ",1,1,17/01/2014,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,0,Spain
9349,1985,Graduation,Married,"$92,533 ",0,0,19/12/2013,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,0,Germany
819,1945,Graduation,Widow,"$63,285 ",0,0,11/5/2013,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,0,Spain
10120,1955,Graduation,relationship,"$38,946 ",0,1,24/10/2013,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0,United States
4541,1955,Graduation,relationship,"$38,946 ",0,1,24/10/2013,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0,Canada
2456,1975,PhD,Married,"$40,233 ",0,1,14/10/2013,84,80,4,46,0,17,2,5,2,1,5,6,0,0,0,0,0,0,0,Saudi Arabia
2516,1969,postgraduate,Married,"$46,831 ",1,1,6/8/2013,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,Spain
11013,1987,Graduation,relationship,"$67,605 ",0,0,31/03/2013,84,336,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0,0,0,Spain
9988,1976,postgraduate,Single,"$70,379 ",0,1,3/3/2013,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,0,Canada
1627,1957,postgraduate,Divorced,"$77,297 ",0,0,26/01/2013,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,0,Spain
1490,1962,Graduation,Married,"$55,759 ",0,1,28/11/2012,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,0,Canada
6710,1951,postgraduate,Single,"$58,217 ",2,1,17/11/2012,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0,Spain
7375,1976,Graduation,relationship,"$51,369 ",0,1,25/10/2012,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,Saudi Arabia
10144,1976,Graduation,relationship,"$51,369 ",0,1,25/10/2012,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,Saudi Arabia
3138,1956,Graduation,Single,"$91,249 ",0,0,20/10/2012,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,1,0,Spain
1440,1978,postgraduate,relationship,"$52,513 ",0,0,9/4/2012,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0,Spain
4200,1970,postgraduate,Married,"$44,159 ",1,0,17/06/2014,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,Saudi Arabia
4998,1962,Graduation,relationship,"$76,081 ",0,0,23/05/2014,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0,Spain
7321,1962,Graduation,relationship,"$76,081 ",0,0,23/05/2014,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0,India
8663,1974,Graduation,Divorced,"$39,996 ",1,1,22/05/2014,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,Australia
1958,1973,PhD,relationship,"$55,012 ",0,1,21/03/2014,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,0,Spain
6963,1947,Graduation,Single,"$77,457 ",0,0,3/5/2014,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,0,Saudi Arabia
1065,1963,Graduation,Single,"$80,695 ",0,0,29/12/2013,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,United States
2712,1956,Graduation,Married,"$71,866 ",0,1,25/12/2013,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,0,Australia
6049,1982,postgraduate,relationship,"$73,450 ",0,0,12/5/2013,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,0,Spain
6605,1944,PhD,Divorced,"$55,614 ",0,0,27/11/2013,85,504,13,131,8,0,26,1,9,4,6,7,0,1,0,0,0,0,0,Spain
11181,1949,PhD,Married,"$156,924 ",0,0,29/08/2013,85,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Canada
5234,1967,postgraduate,relationship,"$30,753 ",1,1,7/11/2013,85,12,5,25,0,9,30,2,1,1,3,5,0,0,0,0,0,0,0,Canada
5253,1956,postgraduate,relationship,"$54,603 ",1,1,7/9/2013,85,145,13,46,17,2,4,6,4,2,4,7,0,0,0,0,0,0,0,Spain
11148,1975,Graduation,relationship,"$22,280 ",1,0,19/05/2013,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0,Spain
6289,1951,postgraduate,relationship,"$59,385 ",1,1,28/04/2013,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,Spain
9743,1955,Graduation,Married,"$76,998 ",0,1,1/11/2013,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,0,Canada
9209,1971,postgraduate,relationship,"$80,573 ",0,0,14/10/2012,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,Saudi Arabia
6417,1971,postgraduate,relationship,"$80,573 ",0,0,14/10/2012,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,Spain
7937,1982,Graduation,Married,"$24,711 ",0,0,18/04/2014,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,Spain
6488,1959,PhD,Married,"$38,829 ",0,1,4/6/2014,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0,Germany
3194,1974,PhD,Single,"$71,466 ",0,0,4/5/2014,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,Canada
231,1956,postgraduate,relationship,"$28,839 ",1,1,3/11/2014,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0,Spain
9697,1951,Graduation,Married,"$53,790 ",0,2,3/6/2014,86,335,42,127,28,5,5,3,7,2,8,6,0,0,0,0,0,0,0,Spain
4676,1951,postgraduate,Widow,"$73,705 ",0,2,3/5/2014,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,0,Spain
8079,1982,Graduation,Married,"$22,448 ",1,0,26/02/2014,86,3,1,8,23,2,18,3,2,1,3,3,0,0,0,0,0,0,0,Saudi Arabia
10032,1976,Graduation,Divorced,"$12,571 ",1,0,18/01/2014,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,0,Saudi Arabia
10505,1960,postgraduate,relationship,"$73,113 ",0,0,26/12/2013,86,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,0,Saudi Arabia
2005,1990,Graduation,Married,"$35,765 ",1,0,12/11/2013,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,0,Canada
6940,1966,PhD,Single,"$46,734 ",1,2,21/10/2013,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,0,Spain
2304,1963,PhD,relationship,"$66,313 ",0,1,16/09/2013,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,Saudi Arabia
3170,1957,postgraduate,relationship,"$68,148 ",0,0,31/08/2013,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0,Spain
10466,1965,Graduation,Married,"$44,393 ",1,1,22/08/2013,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,0,Spain
7325,1986,PhD,relationship,"$38,197 ",1,0,29/06/2013,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,0,Spain
455,1946,PhD,Married,"$51,012 ",0,0,18/04/2013,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,Spain
7592,1946,PhD,Married,"$51,012 ",0,0,18/04/2013,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,Spain
4547,1960,Graduation,relationship,"$13,672 ",1,1,17/04/2013,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,Spain
6825,1953,Graduation,relationship,"$41,452 ",1,1,3/6/2013,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,Canada
2961,1982,Graduation,Married,"$42,081 ",1,0,26/02/2013,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,0,Spain
8700,1986,Basic,Single,"$14,906 ",0,0,22/12/2012,86,7,7,14,7,16,15,3,2,1,3,7,0,0,0,0,0,0,0,Saudi Arabia
2278,1985,postgraduate,Single,"$33,812 ",1,0,11/3/2012,86,4,17,19,30,24,39,2,2,1,3,6,0,0,0,0,0,0,0,United States
10703,1975,postgraduate,Single,"$46,098 ",1,1,18/08/2012,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,Spain
9,1975,postgraduate,Single,"$46,098 ",1,1,18/08/2012,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,Canada
2804,1975,postgraduate,Single,"$46,098 ",1,1,18/08/2012,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,1,0,India
4915,1956,postgraduate,Married,"$53,230 ",0,1,8/3/2012,86,176,72,98,136,21,229,4,5,2,12,5,0,0,0,0,0,0,0,Germany
3010,1989,postgraduate,relationship,"$88,420 ",0,0,5/2/2014,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,0,Spain
4279,1963,postgraduate,Single,"$39,548 ",1,1,31/03/2014,87,15,4,10,3,4,18,2,1,1,3,3,0,0,0,0,0,0,0,Spain
2564,1953,Graduation,relationship,"$61,278 ",0,1,1/4/2014,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,0,Spain
1137,1964,Graduation,Single,"$81,246 ",0,0,29/12/2013,87,398,190,537,61,156,37,1,4,5,7,1,1,0,0,1,0,0,0,Spain
5084,1975,Graduation,Widow,"$58,330 ",0,1,25/12/2013,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,Spain
7094,1975,Graduation,Widow,"$58,330 ",0,1,25/12/2013,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,Germany
6327,1967,Graduation,relationship,"$65,777 ",0,0,19/12/2013,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,0,United States
6131,1980,postgraduate,Married,"$70,829 ",1,1,12/1/2013,87,141,70,106,72,19,23,2,4,2,8,3,0,0,0,0,0,0,0,Spain
10379,1962,postgraduate,Single,"$59,247 ",0,2,11/8/2013,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,0,Spain
606,1967,Graduation,Single,"$25,930 ",1,1,10/10/2013,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,Spain
7801,1959,Graduation,relationship,"$54,753 ",0,1,9/12/2013,87,197,107,227,7,59,131,3,5,2,11,4,0,0,0,0,0,0,0,Saudi Arabia
2445,1974,PhD,relationship,"$28,440 ",1,0,7/7/2013,87,38,1,24,0,0,0,1,2,0,3,8,0,0,0,0,0,0,0,Spain
5346,1973,postgraduate,Married,"$23,559 ",1,0,7/3/2013,87,25,5,19,7,0,23,3,3,0,3,7,0,0,0,0,0,0,0,Germany
550,1952,Graduation,Divorced,"$62,335 ",0,1,23/05/2013,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,0,Spain
4478,1979,Graduation,Married,"$63,777 ",1,1,24/03/2013,87,457,5,106,15,17,53,8,11,1,6,8,0,0,0,0,0,0,0,India
2350,1972,Graduation,Married,"$59,666 ",1,1,22/03/2013,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,Canada
1118,1956,postgraduate,Married,"$50,965 ",0,1,20/02/2013,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,0,Spain
1491,1965,postgraduate,relationship,"$71,488 ",0,0,18/02/2013,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,0,Canada
